CHROM	GeneStart	GeneEnd	TargetID	GeneName	Pvalue	Pvalue_pi
2	166604100	166651192	ENSG00000115339	GALNT3	0.999999827481282	0.537568196073482
2	166713984	166810353	ENSG00000123607	TTC21B	1.63541566799985e-06	4.86186451431614e-07
2	166845669	166930149	ENSG00000144285	SCN1A	1	0.996423483285819
2	166938040	167158294	ENSG00000236107	AC010127.3	0.996857309676294	1
2	167051694	167232503	ENSG00000169432	SCN9A	0.999999871434861	0.435592973956889
2	167260082	167350757	ENSG00000136546	SCN7A	0.788557715997747	0.981928252097593
2	168675181	168727366	ENSG00000172318	B3GALT1	0.999390623747919	0.83523663224646
2	168810529	169104651	ENSG00000198648	STK39	0.908677390144368	0.926323583545826
2	169312371	169631644	ENSG00000172292	CERS6	0.999991705835218	0.42307395218373
2	169643048	169722024	ENSG00000163072	NOSTRIN	0.945672533162163	0.848724441657127
2	169983618	170219195	ENSG00000081479	LRP2	0.977529739395602	0.881764351807432
2	170335687	170382432	ENSG00000163093	BBS5	0.985010150024605	0.842928964105816
2	170386258	170430385	ENSG00000138399	FASTKD1	0.998830194306393	0.428701224163463
2	170440849	170504696	ENSG00000138398	PPIG	0.727628114265587	0.583153579589272
2	170501934	170550943	ENSG00000154479	C2orf77	0.999012014760661	0.985663443087466
2	170550997	170633499	ENSG00000213160	KLHL23	0.999997253929752	0.106550913221082
2	170648442	170668574	ENSG00000138385	SSB	0.999997976821234	0.213768984024668
2	170666590	170681441	ENSG00000138382	METTL5	0.999949191197179	0.884833149863863
2	170683967	170940641	ENSG00000144357	UBR3	0.99967019257237	0.156692452315252
2	171627622	171634658	ENSG00000239467	AC007405.6	0.999965587084971	0.909496844105334
2	171669722	171717661	ENSG00000128683	GAD1	0.108160900133807	0.358107179086847
2	171784973	171823639	ENSG00000115806	GORASP2	0.916918858183447	0.87234888622758
2	171847332	172087824	ENSG00000198586	TLK1	0.994611925687717	0.352787199612738
2	172179760	172291312	ENSG00000123600	METTL8	0.885814552278625	0.49569641447676
2	172290726	172341562	ENSG00000115827	DCAF17	0.999996750739476	0.229136589335114
2	172373748	172374232	ENSG00000233762	AC007969.5	0.999839041251858	0.98724978759467
2	172378756	172414643	ENSG00000071967	CYBRD1	1	0.460285190185151
2	172543918	172604930	ENSG00000077380	DYNC1I2	1	0.920382489209928
2	172640879	172864766	ENSG00000115840	SLC25A12	0.999996264119188	0.0328976844654391
2	172778957	172848599	ENSG00000128708	HAT1	0.99582251932105	0.861906246568371
2	172864489	172947158	ENSG00000172878	METAP1D	0.98243524477178	0.697228059989085
2	172949467	172954405	ENSG00000144355	DLX1	0.999167456354262	0.977961702340112
2	172964166	172967628	ENSG00000115844	DLX2	0.424503278018584	0.078861961455913
2	173292081	173371181	ENSG00000091409	ITGA6	0.999998836113914	0.900611640098467
2	173420100	173489823	ENSG00000152256	PDK1	0.945738660244777	0.994513262073186
2	173600001	173917621	ENSG00000091428	RAPGEF4	0.9983469918183	0.923997793449421
2	173940162	174132738	ENSG00000091436	AC013461.1	0.991482826528938	0.809747377782752
2	174771186	174830430	ENSG00000172845	SP3	0.382355797240283	0.48692277660042
2	174937174	175113426	ENSG00000138430	OLA1	0.358694599370189	0.554008843395876
2	175199673	175203220	ENSG00000217236	SP9	0.999669137909807	0.494790990116692
2	175212748	175260443	ENSG00000138433	CIR1	0.981669364998319	0.943082654139002
2	175260457	175294303	ENSG00000144306	SCRN3	0.960134866710901	0.428160103050286
2	175296965	175351822	ENSG00000163328	GPR155	0.185496975476303	0.396525496491541
2	175424299	175547644	ENSG00000115935	WIPF1	0.998776361818116	0.393809067964935
2	175584504	175585526	ENSG00000235655	H3F3AP4	0.993593392626202	0.874885556697486
2	175664090	175870097	ENSG00000128656	CHN1	0.982630699266337	0.862999840633081
2	175936977	176033110	ENSG00000115966	ATF2	0.999895145727161	0.449068269787179
2	176040985	176049335	ENSG00000154518	ATP5G3	0.997804148001534	0.085983961535206
2	176788619	176867567	ENSG00000144320	KIAA1715	0.999851970481014	0.621375971189272
2	177037922	177053686	ENSG00000224189	HOXD-AS1	0.00260379937850042	0.0161345323501783
2	177134122	177202753	ENSG00000128654	MTX2	0.999974712470557	0.628890014894333
2	178077290	178086111	ENSG00000170144	HNRNPA3	0.999217500401801	0.982333919973218
2	178092322	178257425	ENSG00000116044	NFE2L2	0.989806521262377	0.297470594639236
2	178148235	178257419	ENSG00000213963	AC074286.1	0.836418957417397	0.162848367235571
2	178257371	178408564	ENSG00000018510	AGPS	1	0.503470029810732
2	178414889	178417742	ENSG00000196659	TTC30B	0.999999974755766	0.950320009328237
2	178479025	178483694	ENSG00000197557	TTC30A	0.990895319802641	0.791547619722215
2	178492796	178973081	ENSG00000128655	PDE11A	0.95482075875337	0.944300216655952
2	178977150	179001531	ENSG00000155636	RBM45	0.0794722780723024	0.0494096975495066
2	179059207	179264160	ENSG00000079156	OSBPL6	0.791696205382823	0.506462786203794
2	179278665	179303866	ENSG00000223960	AC009948.5	0.431015832447812	0.668816534914173
2	179296140	179316239	ENSG00000180228	PRKRA	0.682714280573583	0.634632514708167
2	179316162	179326117	ENSG00000204311	DFNB59	0.717856642672594	0.119743166557896
2	179328390	179343327	ENSG00000079150	FKBP7	0.99995426409305	0.736789294843534
2	179345194	179370093	ENSG00000116095	PLEKHA3	0.999741667374481	0.88027627593861
2	179387553	179484941	ENSG00000237298	AC009948.3	0.966977491983944	0.213044207880433
2	179390715	179695529	ENSG00000155657	TTN	0.999991060578568	0.501732723806334
2	180306708	180726232	ENSG00000144331	ZNF385B	0.174990987621783	0.126221510962428
2	180809602	180871840	ENSG00000163510	CWC22	0.677673848286878	0.201840788579655
2	181831974	181941312	ENSG00000170035	UBE2E3	0.987026902957152	0.365826438033837
2	182537814	182545603	ENSG00000162992	NEUROD1	0.991924254876593	0.42726902673018
2	182756559	182795465	ENSG00000138434	SSFA2	0.534835729479136	0.246637311099777
2	183004762	183387919	ENSG00000115252	PDE1A	0.998761720590956	0.368727540693845
2	183580998	183653542	ENSG00000077232	DNAJC10	0.471318643833362	0.116872710718182
2	183698001	183731890	ENSG00000162998	FRZB	0.961368331508085	0.981231475132174
2	183789604	183903586	ENSG00000061676	NCKAP1	0.851818423122974	0.00496383778701293
2	183943286	183964733	ENSG00000162999	DUSP19	0.998810069451971	0.978698752596626
2	183982240	184026408	ENSG00000163002	NUP35	0.988449419919511	0.374930827634055
2	185463092	185804219	ENSG00000170396	ZNF804A	0.969375435426685	0.399837993186055
2	187350882	187374090	ENSG00000065548	ZC3H15	0.750945790843091	0.896100786966599
2	187454789	187545628	ENSG00000138448	ITGAV	0.774284752655944	0.77427321347053
2	187558697	187630685	ENSG00000144369	FAM171B	0.992541523974044	0.502522962477191
2	188207855	188313187	ENSG00000064989	CALCRL	0.99960824775971	0.979726805556821
2	188328956	188430487	ENSG00000003436	TFPI	0.496853749801601	0.970170222259949
2	189156395	189460653	ENSG00000144366	GULP1	0.967711990274251	0.999139540399367
2	189896621	190044605	ENSG00000204262	COL5A2	0.953992260329218	0.997687039723321
2	190306158	190340291	ENSG00000115368	WDR75	0.999924398740162	0.232003146205052
2	190425304	190448484	ENSG00000138449	SLC40A1	0.144096042119059	0.0288702800381299
2	190526145	190535557	ENSG00000138381	ASNSD1	1	0.880578823834028
2	190539015	190625919	ENSG00000151687	ANKAR	0.999972239402601	0.486268374433582
2	190611385	190627953	ENSG00000128694	OSGEPL1	0.395555055224399	0.746032278637707
2	190635048	190649097	ENSG00000128699	ORMDL1	0.391741530980605	0.105505852948559
2	190648810	190742355	ENSG00000064933	PMS1	0.278674504197378	0.796019873229637
2	190744334	191068210	ENSG00000187699	C2orf88	0.901370218373274	0.711695990667594
2	191054460	191208919	ENSG00000198130	HIBCH	0.997106907065753	0.245320147321083
2	191208195	191236391	ENSG00000151689	INPP1	0.997476546760516	0.694948079087119
2	191273080	191373931	ENSG00000151690	MFSD6	0.999999541243371	0.955396722359177
2	191369067	191399448	ENSG00000189362	TMEM194B	0.999787845085341	0.990723849913193
2	191511471	191557492	ENSG00000138386	NAB1	0.999996129364623	0.993691855204237
2	191745552	191830278	ENSG00000115419	GLS	0.723401261948788	0.380060519079786
2	191829083	191885686	ENSG00000115415	STAT1	0.994048506113159	0.786573116766873
2	191894301	192016322	ENSG00000138378	STAT4	0.831887663774035	0.034719275415363
2	192109910	192290115	ENSG00000128641	MYO1B	0.584328513794121	0.652820531636795
2	192542793	192553251	ENSG00000173559	OBFC2A	0.40217000375687	0.0985751366350598
2	192699027	192711981	ENSG00000168497	SDPR	0.991997579224313	0.633750119604669
2	192813768	193060435	ENSG00000144339	TMEFF2	0.988114838523972	0.912986923564422
2	196440700	196602426	ENSG00000196950	SLC39A10	0.804067623128599	0.969122371495731
2	196602426	196935730	ENSG00000118997	DNAH7	0.998380124358971	0.736499014178474
2	196998289	197041227	ENSG00000081320	STK17B	0.920575758164155	0.60787343275077
2	197063976	197458416	ENSG00000138411	HECW2	0.852919421455257	0.551065932802156
2	197627755	197664449	ENSG00000119041	GTF3C3	0.144337575075586	0.349412988258017
2	197697727	197792520	ENSG00000197121	PGAP1	0.999934126778003	0.830528004191072
2	197831740	198175897	ENSG00000065413	ANKRD44	0.808505262813665	0.918850826154656
2	198256697	198299815	ENSG00000115524	SF3B1	0.996357395908537	0.491896046464108
2	198318146	198340032	ENSG00000115520	COQ10B	0.976432982143425	0.738479904586901
2	198351304	198381461	ENSG00000144381	HSPD1	0.773915120169093	0.120828941827026
2	198364717	198368181	ENSG00000115541	HSPE1	0.999997605308627	0.618105827841291
2	198380294	198418423	ENSG00000115540	MOB4	0.901500431488066	0.814874889132111
2	198435523	198540769	ENSG00000162944	RFTN2	0.858398010322883	0.937056192609301
2	198570086	198573113	ENSG00000247626	MARS2	0.98414279342367	0.697270721972885
2	198669425	199437305	ENSG00000115896	PLCL1	0.452658803757835	0.569486882504643
2	200134222	200335989	ENSG00000119042	SATB2	0.71320758251483	0.198404472286789
2	200322422	200341658	ENSG00000225953	AC017096.1	0.956162640781011	0.336285996744523
2	200524273	200525452	ENSG00000213938	SEPHS1P6	0.970301698247342	0.604248921359916
2	200625266	200715896	ENSG00000226124	AC073043.2	1	0.649076590079847
2	200775978	200820658	ENSG00000178074	C2orf69	0.999248313807966	0.673392531628844
2	200794697	200820459	ENSG00000162971	TYW5	0.999982780648313	0.208791547788918
2	200820039	200873263	ENSG00000162972	C2orf47	0.99988164077417	0.993054232786749
2	201170603	201343253	ENSG00000196141	SPATS2L	0.996332865980017	0.369575198852606
2	201353674	201384507	ENSG00000155729	KCTD18	0.785079498853062	0.58997449994241
2	201374730	201448505	ENSG00000163535	SGOL2	0.99466782319781	0.477407139589272
2	201675316	201688569	ENSG00000082153	BZW1	0.980541435400601	0.925431188559763
2	201717731	201729467	ENSG00000013441	CLK1	0.99895556923398	0.96007263118921
2	201735629	201754026	ENSG00000240344	PPIL3	0.579272404938032	0.397877337569031
2	201754049	201768655	ENSG00000196290	NIF3L1	0.625674652954089	0.91763807970513
2	201773695	201828403	ENSG00000115942	ORC2	0.462095468942934	0.365568693522474
2	201843215	201936394	ENSG00000155744	FAM126B	0.999243001833667	0.961319649370386
2	201936155	201950473	ENSG00000119013	NDUFB3	0.997792984687683	0.86219923231561
2	201980826	202029033	ENSG00000003402	CFLAR	0.985597152556387	0.961622724072955
2	202047603	202094129	ENSG00000003400	CASP10	0.257240560199922	0.72124108822237
2	202098165	202152434	ENSG00000064012	CASP8	0.976613999466859	0.826821768168627
2	202152993	202222121	ENSG00000155749	ALS2CR12	0.99999349730758	0.717046430058086
2	202241929	202316334	ENSG00000115993	TRAK2	0.998416437243942	0.241306722132891
2	202252580	202345574	ENSG00000082146	STRADB	0.361172784878683	0.235266393179479
2	202484906	202508293	ENSG00000155755	TMEM237	0.480195758043424	0.365639155099433
2	202565276	202645912	ENSG00000003393	ALS2	0.97604035816753	0.945208704912314
2	202899309	202903160	ENSG00000155760	FZD7	0.993287525147684	0.961989311467085
2	202937977	203062585	ENSG00000182329	AC079354.1	0.981160203813596	0.953181208691004
2	203070902	203103331	ENSG00000116030	SUMO1	0.966262542228836	0.723462912915858
2	203130438	203168389	ENSG00000055044	NOP58	0.999999958428054	0.374743395430441
2	203241658	203432474	ENSG00000204217	BMPR2	0.960057475403264	0.922446266797357
2	203499900	203634480	ENSG00000138439	FAM117B	0.995487847441787	0.980465265701255
2	203640689	203736708	ENSG00000163596	ICA1L	0.173341751298259	0.0740795774326438
2	203705053	203706504	ENSG00000233579	KRT8P15	0.482680518872952	0.611401651523676
2	203745322	203879521	ENSG00000138442	WDR12	0.285884582013093	0.433836561748934
2	203776936	203851060	ENSG00000138380	ALS2CR8	0.837756257645014	0.211821770767358
2	203879601	204091101	ENSG00000144426	NBEAL1	0.500395100161927	0.805954702729998
2	204103662	204163009	ENSG00000119004	CYP20A1	0.754349937658071	0.358253973563973
2	204192941	204301606	ENSG00000138443	ABI2	0.999899265734756	0.0268408949669195
2	204259067	204400133	ENSG00000173166	RAPH1	0.792985485346292	0.614589136317769
2	205410515	206484886	ENSG00000116117	PARD3B	0.998197941549622	0.895151168151931
2	206546561	206662857	ENSG00000118257	NRP2	0.940776377229337	0.92535980820001
2	206858444	206951027	ENSG00000114933	INO80D	0.999890705810683	0.688284159786284
2	206986148	207024327	ENSG00000023228	NDUFS1	0.941188984322002	0.901382960033777
2	207024308	207027652	ENSG00000114942	EEF1B2	0.998040609915464	0.610681950682426
2	207139386	207179148	ENSG00000204186	ZDBF2	0.988815814035514	0.409094999673853
2	207308262	207485851	ENSG00000114948	ADAM23	0.973865626675853	0.339449928913825
2	207602486	207630271	ENSG00000138400	MDH1B	0.999560746284985	0.312392053648548
2	207630080	207657233	ENSG00000118246	FASTKD2	0.328791290557102	0.615998158799313
2	207804277	207834198	ENSG00000144410	CPO	0.915879105387677	0.44356470168281
2	207938860	208031991	ENSG00000118263	KLF7	0.994720864113385	0.454431175307494
2	208394460	208468155	ENSG00000118260	CREB1	0.915478362001268	0.576650509416604
2	208445354	208490652	ENSG00000144401	METTL21A	1	0.81629562012428
2	208576263	208626563	ENSG00000163249	CCNYL1	0.997221664546108	0.252955209138219
2	208627309	208634287	ENSG00000163251	FZD5	0.964000888415144	0.923177708547978
2	208693026	208890284	ENSG00000178385	PLEKHM3	0.999995063281465	0.995553978319681
2	209030066	209054797	ENSG00000188674	C2orf80	0.99687611609229	0.551582958572451
2	209100950	209130798	ENSG00000138413	IDH1	0.777539410792908	0.268312626168122
2	209130990	209223475	ENSG00000115020	PIKFYVE	0.992007500934601	0.88332630213753
2	209224437	209719227	ENSG00000144407	PTH2R	0.999901350038632	0.991521683126182
2	210288781	210598842	ENSG00000078018	MAP2	0.568077683815503	0.914154956974768
2	210636716	210864024	ENSG00000144406	UNC80	0.719658759329861	0.637862274086539
2	210867288	210886300	ENSG00000197713	RPE	0.994448573206605	0.733363759040337
2	210885434	211036107	ENSG00000144445	KANSL1L	0.999834237091697	0.999796491885874
2	211295972	211342376	ENSG00000115365	LANCL1	0.0554613613444267	0.363659613581709
2	211342405	211543831	ENSG00000021826	CPS1	0.997438661447621	0.72839307127783
2	212240445	213403565	ENSG00000178568	ERBB4	0.991393875835044	0.843712815360082
2	213864428	214017151	ENSG00000030419	IKZF2	0.467652227202141	0.739917988488756
2	214149112	215275225	ENSG00000144451	SPAG16	0.99152077166948	0.735953698341727
2	215275788	215443683	ENSG00000174453	VWC2L	0.892586366273782	0.125593299715321
2	215590369	215674428	ENSG00000138376	BARD1	0.998934433157735	0.958636572382771
2	216176539	216214487	ENSG00000138363	ATIC	0.998746489995798	0.195865758398303
2	216225162	216300895	ENSG00000115414	FN1	0.999551585328824	0.634273081797731
2	216807556	216898819	ENSG00000118242	MREG	0.999989738012799	0.190162313488173
2	216861051	216947678	ENSG00000115425	PECR	0.866897019353648	0.313193659424644
2	216946588	216967506	ENSG00000163449	TMEM169	1	0.441816743599387
2	216972186	217071026	ENSG00000079246	XRCC5	0.58409323835517	0.653750801507298
2	217081767	217084915	ENSG00000260804	RP11-566E18.3	0.699674245746374	0.775507983629267
2	217122587	217236750	ENSG00000144583	MARCH4	0.997757394182374	0.854458554101502
2	217277136	217347776	ENSG00000138375	SMARCAL1	0.999606213908791	0.657809961600062
2	217362911	217443903	ENSG00000197756	RPL37A	0.519868886788031	0.16841967959196
2	217497550	217529159	ENSG00000115457	IGFBP2	0.213472507340907	0.528827088493005
2	217536827	217560248	ENSG00000115461	IGFBP5	0.98997906667335	0.82615426001195
2	218664511	218867718	ENSG00000079308	TNS1	0.929919849980179	0.540670359125317
2	219081816	219119079	ENSG00000163466	ARPC2	0.999285812096447	0.928759153215636
2	219120041	219122087	ENSG00000261338	RP11-378A13.1	0.926216510348435	0.743587347597086
2	219128849	219134980	ENSG00000127837	AAMP	0.983153072551661	0.758497441513702
2	219135114	219211516	ENSG00000127838	PNKD	0.842274454738647	0.873194337055176
2	219138914	219157309	ENSG00000135926	TMBIM1	0.681862615335036	0.0776388492007195
2	219246751	219261617	ENSG00000018280	SLC11A1	0.97769358952517	0.673671598944039
2	219262978	219270664	ENSG00000144579	CTDSP1	0.905899461567856	0.713745399500368
2	219314973	219433084	ENSG00000135913	USP37	0.997382271815028	0.919102783429981
2	219472487	219501907	ENSG00000115556	PLCD4	0.999999948755659	0.699778997251494
2	219502638	219524378	ENSG00000115568	ZNF142	0.987345197547667	0.504054338731437
2	219523486	219528166	ENSG00000074582	BCS1L	0.999947602972935	0.997319562784817
2	219528586	219537134	ENSG00000163481	RNF25	0.614123570462895	0.574851336157996
2	219536748	219567439	ENSG00000163482	STK36	0.994094879030915	0.762185221267763
2	219575567	219620139	ENSG00000135912	TTLL4	0.974289544844626	0.912608333496566
2	219646471	219680016	ENSG00000135929	CYP27A1	0.99982778433787	0.518302195077414
2	219745084	219764303	ENSG00000135925	WNT10A	0.992845895041557	0.442897646462805
2	219824376	219826876	ENSG00000171450	CDK5R2	0.999411539722814	0.871071706265873
2	219867567	219906249	ENSG00000181378	CCDC108	0.514477839904388	0.210542891263874
2	220036618	220042828	ENSG00000115649	CNPPD1	0.960041131552414	0.949503621888188
2	220040946	220050201	ENSG00000144567	FAM134A	0.994501946210283	0.813372818516668
2	220059958	220074373	ENSG00000158552	ZFAND2B	0.996090496807948	0.928671312159299
2	220074489	220083712	ENSG00000115657	ABCB6	0.999832525278293	0.995653706571695
2	220074493	220094439	ENSG00000198925	ATG9A	0.99945753418	0.888907290648677
2	220094478	220101391	ENSG00000163516	ANKZF1	0.988504908841137	0.988429831105106
2	220101327	220110200	ENSG00000163521	GLB1L	0.998198917043425	0.0333974071837345
2	220110176	220115059	ENSG00000115661	STK16	0.738691545421969	0.822859263706516
2	220114432	220142892	ENSG00000127824	TUBA4A	1	0.993461518760787
2	220143988	220151622	ENSG00000135924	DNAJB2	0.943478222932858	0.317141683131476
2	220154344	220174370	ENSG00000054356	PTPRN	0.907191117853107	0.939284422063861
2	220238267	220586393	ENSG00000123992	DNPEP	0.999996580556319	0.847181680192303
2	220299567	220363009	ENSG00000072195	SPEG	0.000639193293347162	1.1135452916364e-10
2	220363588	220371710	ENSG00000144591	GMPPA	0.999986223975042	0.54418202436771
2	220378891	220403494	ENSG00000072182	ASIC4	0.997307032954576	0.972580767425779
2	220403668	220408509	ENSG00000123989	CHPF	0.962820130538373	0.66083172511194
2	220408384	220415317	ENSG00000188760	TMEM198	0.979438693946142	0.158815917084067
2	220415450	220436581	ENSG00000124006	OBSL1	0.999806465799609	0.53672984053803
2	220433883	220440435	ENSG00000123999	INHA	0.999997385730089	0.697884468294992
2	220462581	220481173	ENSG00000144589	STK11IP	0.972449909280028	0.762631293617301
2	220492048	220506702	ENSG00000114923	SLC4A3	0.999431801828041	0.715968610382416
2	222282746	222438922	ENSG00000116106	EPHA4	0.999700145546663	0.798403195489214
2	223182995	223186441	ENSG00000237732	AC010980.2	0.926511377936203	0.823340942810253
2	223289235	223425667	ENSG00000163082	SGPP2	0.994809918595727	0.728760011450327
2	223431623	223434438	ENSG00000261428	RP11-16P6.1	0.999969986577342	0.781973071370319
2	223435254	223521056	ENSG00000116120	FARSB	0.671416731396922	0.499706627946015
2	223916531	224063117	ENSG00000152049	KCNE4	0.99999953267597	0.99769815870696
2	224461657	224467221	ENSG00000171951	SCG2	0.998570620802175	0.835088132315619
2	224616402	224702744	ENSG00000152056	AP1S3	0.999616248228633	0.307763803642186
2	224720432	224810104	ENSG00000085449	WDFY1	0.669214304737798	0.917552950016963
2	224822120	224832431	ENSG00000135900	MRPL44	0.989985983971646	0.845166768671732
2	224839828	224904036	ENSG00000135919	SERPINE2	0.777560297477817	0.105983352160054
2	225334866	225450110	ENSG00000036257	CUL3	0.638374013031942	0.28048385591052
2	225629806	225907162	ENSG00000135905	DOCK10	0.905103228358054	0.959514546247501
2	226265363	226518734	ENSG00000144460	NYAP2	0.999881527447606	0.936179832127428
2	227599756	227664475	ENSG00000169047	IRS1	0.813945704953229	0.869427825483098
2	227700296	227863931	ENSG00000144468	RHBDD1	0.996146746385383	0.773797907841327
2	227867426	228028829	ENSG00000081052	COL4A4	0.650684521325064	0.87711079824228
2	228029280	228179508	ENSG00000169031	COL4A3	0.300760342885409	0.994499892049891
2	228189866	228222550	ENSG00000168958	MFF	1	0.943324329924127
2	228336867	228421384	ENSG00000173744	AGFG1	0.962157027911127	0.54799416747413
2	228549925	228582728	ENSG00000135917	SLC19A3	0.368405159031408	0.459057078161052
2	228844665	229046361	ENSG00000153820	SPHKAP	0.613037766134688	0.157918644948701
2	229715241	230136001	ENSG00000153823	PID1	0.999988031906489	0.888621318359374
2	230222344	230579274	ENSG00000187957	DNER	0.809830203664601	0.683625793400483
2	230631929	230787955	ENSG00000153827	TRIP12	0.580699025017687	0.378306063038282
2	230787017	230877825	ENSG00000153832	FBXO36	2.43351981216522e-42	3.14447078827475e-09
2	230899697	230933715	ENSG00000163053	SLC16A14	0.999963476437463	0.194189809594243
2	231032008	231090444	ENSG00000135899	SP110	0.837894613187434	0.825716189481925
2	231191898	231268447	ENSG00000185404	SP140L	0.992436484524237	0.708257920587782
2	231280656	231408805	ENSG00000067066	SP100	0.998489401679268	0.687696858228983
2	231577559	231685790	ENSG00000135932	CAB39	0.879811985185752	0.644118691788967
2	231729353	231743963	ENSG00000135916	ITM2C	0.968770894552663	0.891659114159216
2	231772032	231825781	ENSG00000135898	GPR55	0.990274793892244	1
2	231902204	231914434	ENSG00000204128	C2orf72	0.999285064365434	0.709497302347929
2	231916754	231917352	ENSG00000261829	RP11-223I10.1	0.97940297161817	0.954233250323507
2	231921577	232037541	ENSG00000173692	PSMD1	0.500773085252526	0.0725898661365963
2	232063259	232239548	ENSG00000135931	ARMC9	0.939244083002286	0.764370570008617
2	232260253	232265875	ENSG00000156966	B3GNT7	0.0914373819617417	0.613239174245446
2	232318241	232348352	ENSG00000115053	NCL	0.998048021253959	0.740958064106011
2	232571604	232578251	ENSG00000187514	PTMA	0.999456789191615	0.975160572818588
2	232597134	232650982	ENSG00000156973	PDE6D	0.994345459759823	0.904441949169408
2	232646380	232674093	ENSG00000144524	COPS7B	0.727240304897398	0.544185493825356
2	232786529	232791113	ENSG00000163273	NPPC	0.941541502930747	0.552920926545266
2	232825954	233209060	ENSG00000144535	DIS3L2	0.999834075451544	0.665284171128368
2	233412778	233415226	ENSG00000221944	TIGD1	0.997082053802008	0.496741531952007
2	233414761	233448354	ENSG00000135930	EIF4E2	0.999998910629926	0.814480206999524
2	233470766	233547491	ENSG00000115468	EFHD1	0.989216253394413	0.680574956288406
2	233562008	233725285	ENSG00000204120	GIGYF2	0.988747629484097	0.738891235972483
2	233721979	233743418	ENSG00000182600	C2orf82	0.99971235204544	0.970264443595361
2	233743395	233877982	ENSG00000066248	NGEF	0.867040634747793	0.710597661999224
2	233924676	234116549	ENSG00000168918	INPP5D	0.819724968565464	0.589009898582664
2	234118696	234204320	ENSG00000085978	ATG16L1	0.98883612405417	0.848374665242926
2	234263152	234380750	ENSG00000077044	DGKD	0.830223426280471	0.344310954224139
2	234384165	234475428	ENSG00000085982	USP40	0.904783171791528	0.93140945769123
2	235401684	235405697	ENSG00000188042	ARL4C	0.981992996360182	0.407434474382269
2	235860616	235964358	ENSG00000130147	SH3BP4	0.99712701866145	0.604552148069631
2	236402732	237035198	ENSG00000157985	AGAP1	1	0.999751000292962
2	237232793	237416185	ENSG00000132321	IQCA1	0.942050423612072	0.777807009053233
2	237476429	237491001	ENSG00000144476	CXCR7	0.790136512019888	0.392638105411498
2	237993954	238009109	ENSG00000198612	COPS8	0.998986991565493	0.926300113597904
2	238482964	238510257	ENSG00000124839	RAB17	0.999991012257099	0.60271618079562
2	238536218	238722325	ENSG00000124831	LRRFIP1	0.957853488746115	0.977474143343682
2	238767535	238820756	ENSG00000132329	RAMP1	0.668614034482825	0.114323921647693
2	238875468	238951236	ENSG00000184182	UBE2F	0.0691766046353636	0.207275383377488
2	238969529	239008054	ENSG00000132330	SCLY	0.789608803401732	0.0979692438416304
2	239067622	239077541	ENSG00000178752	FAM132B	0.987527687847993	0.998546631778386
2	239079041	239112370	ENSG00000132323	ILKAP	0.117948734043977	0.00258988057788989
2	239133192	239140318	ENSG00000186235	AC016757.3	0.943386358035512	0.373973699494493
2	239146907	239149303	ENSG00000144485	HES6	0.380841414574226	0.8400079180109
2	239152678	239198743	ENSG00000132326	PER2	0.874034362529695	0.968648542255267
2	239229081	239309541	ENSG00000204104	TRAF3IP1	0.994615558776731	0.965892652502276
2	239335382	239360891	ENSG00000065802	ASB1	0.982929040241262	0.596559929192662
2	239969863	240323348	ENSG00000068024	HDAC4	0.969220163204099	0.886931285201031
2	240831866	240964819	ENSG00000130414	NDUFA10	0.213079420943061	0.31619601430218
2	241065979	241076224	ENSG00000172428	MYEOV2	0.196367084728523	0.468103426030619
2	241078445	241083979	ENSG00000178602	OTOS	1	0.980896906349937
2	241375087	241407493	ENSG00000063660	GPC1	0.989492556814876	0.927478284635403
2	241388731	241396131	ENSG00000218416	AC110619.2	0.492865238304291	0.0684395283660081
2	241418838	241508626	ENSG00000144504	ANKMY1	0.377633602668577	0.387985107862767
2	241499470	241503431	ENSG00000188542	DUSP28	0.0906261970992474	0.395357651261078
2	241505220	241518149	ENSG00000142327	RNPEPL1	0.999861001640029	0.983453977205097
2	241522116	241526116	ENSG00000260942	RP11-27M15.1	0.967808654881817	0.882483417819783
2	241526132	241557122	ENSG00000142330	CAPN10	0.996842906606459	0.965443121427517
2	241544847	241570676	ENSG00000178623	GPR35	0.696069678851041	0.714763798438836
2	241653180	241759725	ENSG00000130294	KIF1A	0.819142501278896	0.447099834654858
2	241938254	242034983	ENSG00000162804	SNED1	0.0430755502643458	0.999072404212378
2	242014468	242041747	ENSG00000122085	MTERFD2	0.943265764237832	0.985534908548862
2	242045513	242089679	ENSG00000115687	PASK	0.29095579435261	0.40328350166702
2	242088990	242123067	ENSG00000115685	PPP1R7	0.980664564182469	0.719280225998264
2	242127923	242164792	ENSG00000146205	ANO7	0.674235218347227	0.463177353268913
2	242166678	242256476	ENSG00000115677	HDLBP	0.994686488674283	0.931892261864355
2	242254514	242293442	ENSG00000168385	SEPT2	0.6499267347997	0.282556810857157
2	242295657	242434256	ENSG00000006607	FARP2	0.996317687539252	0.883437274896052
2	242432088	242449145	ENSG00000115694	STK25	0.987791898668698	0.468847010116007
2	242498135	242513546	ENSG00000176720	BOK	0.979427622238463	0.916873773325149
2	242523819	242576864	ENSG00000176946	THAP4	0.996557101059711	0.594651956192563
2	242576627	242613272	ENSG00000168397	ATG4B	0.999999924391816	0.797771671336384
2	242615156	242626406	ENSG00000168393	DTYMK	0.999963599405666	0.811007368920908
