CHROM	GeneStart	GeneEnd	TargetID	GeneName	Pvalue	Pvalue_pi
1	155579978	155718153	ENSG00000125459	MSTO1	1	0.908920613280811
1	155581010	155720105	ENSG00000203761	RP11-243J18.3	0.714431913766673	0.714431913766673
1	155629236	155658791	ENSG00000163374	YY1AP1	0.874690274647336	0.874690274376142
1	155657750	155708803	ENSG00000132676	DAP3	0.0525142921776299	0.0525142939370142
1	155829299	155854990	ENSG00000132718	SYT11	0.318076793348322	0.171000077091495
1	155867598	155881195	ENSG00000143622	RIT1	0.757473816126076	0.745548374266446
1	155882833	155904191	ENSG00000132680	KIAA0907	0.702787275472207	0.786671703744546
1	155916644	155966129	ENSG00000116584	ARHGEF2	0.462279831170795	0.517067355718474
1	155978838	155990750	ENSG00000163479	SSR2	0.954931014683125	0.991093458520353
1	156005091	156023585	ENSG00000160803	UBQLN4	0.905058266166572	0.892136254389338
1	156024542	156028301	ENSG00000116586	LAMTOR2	0.959348151549699	0.79615569580269
1	156046279	156051789	ENSG00000254726	MEX3A	0.791265385939546	0.801760626956867
1	156052363	156109880	ENSG00000160789	LMNA	0.207776262779993	0.207776262779993
1	156117156	156147543	ENSG00000196189	SEMA4A	0.725341499182968	0.587316545850227
1	156163879	156182587	ENSG00000160785	SLC25A44	0.601698075760477	0.877438591917154
1	156182783	156212874	ENSG00000160783	PMF1	0.966505190561246	0.942078643472227
1	156213205	156217881	ENSG00000160781	PAQR6	0.575625629882109	0.722795661455165
1	156219014	156252616	ENSG00000198952	SMG5	0.392887293550709	0.523896712945163
1	156252725	156262976	ENSG00000163472	TMEM79	0.460654230984013	0.599665386292146
1	156259879	156265463	ENSG00000198715	C1orf85	0.227525359122421	0.204396901663645
1	156278758	156337664	ENSG00000163468	CCT3	0.246826852430469	0.736404299223408
1	156374043	156400493	ENSG00000125462	C1orf61	0.863969571103133	0.781385489038137
1	156433518	156470620	ENSG00000116604	MEF2D	0.624585869448992	0.70074764742194
1	156495196	156542396	ENSG00000183856	IQGAP3	0.911553282741999	0.85761946755638
1	156561541	156564091	ENSG00000163382	APOA1BP	0.236411134980995	0.292573074906425
1	156564278	156571288	ENSG00000160818	GPATCH4	0.99119947601733	0.974312365094946
1	156589085	156595517	ENSG00000132702	HAPLN2	0.20288144577368	0.385962934937878
1	156611181	156629324	ENSG00000132692	BCAN	0.806882719822694	0.434579969050184
1	156638554	156647189	ENSG00000132688	NES	0.832785838814825	0.919824736171633
1	156669397	156675608	ENSG00000143320	CRABP2	0.146293665852499	0.131953033642134
1	156682003	156682966	ENSG00000223356	RP11-66D17.5	0.151822484356192	0.120224007316851
1	156691682	156698591	ENSG00000143319	ISG20L2	0.669432162140063	0.749243152617783
1	156698233	156706752	ENSG00000143303	RRNAD1	0.896092726141702	0.88852147161202
1	156707094	156711382	ENSG00000143314	MRPL24	0.378347176671802	0.245862118315658
1	156711898	156736717	ENSG00000143321	HDGF	0.892448682843775	0.862061706238574
1	156720401	156770607	ENSG00000143294	PRCC	0.266715700830909	0.251882950376567
1	156863489	156886226	ENSG00000187800	PEAR1	0.382176900819436	0.438485304534424
1	156904631	157015162	ENSG00000132694	ARHGEF11	0.996707263082266	0.848457543696708
1	157090982	157108266	ENSG00000117036	ETV3	0.622649767107759	0.255070553935512
1	157963062	158070052	ENSG00000183853	KIRREL	0.598372137402299	0.35252854983717
1	158969757	159024945	ENSG00000163565	IFI16	0.828519569122845	0.80713085769982
1	159141398	159173103	ENSG00000162706	CADM3	0.978395703827476	0.986033167060888
1	159165774	159172177	ENSG00000225670	CTA-134P22.2	0.734066143164404	0.811481235908047
1	159173096	159176290	ENSG00000213088	DARC	0.781732310959243	0.786183272807137
1	159750721	159752333	ENSG00000158716	DUSP23	0.795830299390305	0.725348949255179
1	159887896	159895522	ENSG00000158710	TAGLN2	0.931441845590421	0.577592818961604
1	159994742	159996584	ENSG00000260766	RP11-226L15.5	0.164067850131951	0.200230728065406
1	159997461	160001783	ENSG00000143315	PIGM	0.609343641687491	0.264032892663057
1	160007256	160040038	ENSG00000177807	KCNJ10	0.987715346884254	0.944092877993602
1	160051359	160060353	ENSG00000162728	KCNJ9	0.977057207301185	0.86181903336209
1	160061129	160068733	ENSG00000162729	IGSF8	0.374492084865394	0.405464477898818
1	160085548	160113381	ENSG00000018625	ATP1A2	0.982165629775492	0.985200593472677
1	160160284	160171676	ENSG00000143318	CASQ1	0.928764712807982	0.912968483727553
1	160175126	160185166	ENSG00000162734	PEA15	0.634245424570548	0.622796541034678
1	160185504	160254920	ENSG00000132716	DCAF8	0.937328015736339	0.913102633408767
1	160246601	160256138	ENSG00000162735	PEX19	0.516532085496541	0.430968658963353
1	160259062	160313190	ENSG00000122218	COPA	0.320473868920393	0.394379648420855
1	160313061	160328742	ENSG00000162736	NCSTN	0.455719559591737	0.415245685659858
1	160370375	160398468	ENSG00000162738	VANGL2	0.195695510643198	0.466249148746767
1	160510884	160549306	ENSG00000066294	CD84	0.911698560340016	0.950952440300593
1	160965000	161008784	ENSG00000158769	F11R	0.509899483002366	0.480771752250563
1	161007420	161008780	ENSG00000215845	TSTD1	0.663968808602244	0.417655788697824
1	161009040	161015767	ENSG00000158773	USF1	0.268950989652297	0.297833643482182
1	161016735	161039760	ENSG00000186517	ARHGAP30	0.272363500300103	0.194767344117051
1	161068150	161070136	ENSG00000162755	KLHDC9	0.327656344680954	0.107859242019829
1	161070345	161087901	ENSG00000143256	PFDN2	0.59873745419292	0.719489125677763
1	161087875	161095235	ENSG00000158793	NIT1	0.953824690617323	0.96063042820942
1	161090763	161102478	ENSG00000158796	DEDD	0.0793480089038634	0.065643985298391
1	161122565	161128646	ENSG00000143222	UFC1	0.271471424405023	0.349558694112099
1	161129239	161135513	ENSG00000143258	USP21	0.758501023225959	0.667852803588744
1	161136199	161147803	ENSG00000143224	PPOX	0.981039430818655	0.934379156207235
1	161141099	161147309	ENSG00000158850	B4GALT3	0.750328819954843	0.901324817466931
1	161159537	161168846	ENSG00000158859	ADAMTS4	1	1
1	161166893	161184185	ENSG00000158864	NDUFS2	0.175367803315954	0.356884774331172
1	161185023	161190489	ENSG00000158869	FCER1G	0.144686690100596	0.211858750924161
1	161195792	161200408	ENSG00000158882	TOMM40L	0.340994698910409	0.675722347671882
1	161199455	161208092	ENSG00000143257	NR1I3	0.925975079055138	0.475582130659654
1	161228516	161255240	ENSG00000248485	PCP4L1	0.529587092641663	0.421861883661843
1	161274524	161279762	ENSG00000158887	MPZ	0.994567683592191	0.997458807872177
1	161284046	161332984	ENSG00000143252	SDHC	0.637216512457701	0.662623970139681
1	161475219	161493803	ENSG00000143226	FCGR2A	0.461187456713427	0.428458007700856
1	161511548	161600917	ENSG00000203747	FCGR3A	0.0562645370961831	0.282870226483001
1	161691352	161697933	ENSG00000162746	FCRLB	0.969848242665864	0.898369069511788
1	161736083	161933860	ENSG00000118217	ATF6	0.735119224763008	0.758639716424183
1	161952981	161993644	ENSG00000162745	OLFML2B	0.943450478680882	0.973207160402064
1	162039563	162353321	ENSG00000198929	NOS1AP	0.585765059183833	0.782055170537613
1	162336697	162356600	ENSG00000239887	C1orf226	0.412523244173887	0.26637284001804
1	162467040	162499419	ENSG00000152332	UHMK1	0.717458837488514	0.618598615573117
1	162531320	162569627	ENSG00000117143	UAP1	0.872327172465226	0.782613173607847
1	162601162	162750237	ENSG00000162733	DDR2	0.873481285722691	0.91762548784037
1	162760491	162782607	ENSG00000132196	HSD17B7	0.349045058945031	0.343787841064463
1	163038564	163046592	ENSG00000117152	RGS4	0.414139429196455	0.366250441933816
1	163080910	163187426	ENSG00000143248	RGS5	0.988038206856445	0.966075046227314
1	164524820	164868533	ENSG00000185630	PBX1	0.666536006759456	0.694299957459887
1	165370158	165414433	ENSG00000143171	RXRG	0.735053685893016	0.284952880756674
1	165600097	165631033	ENSG00000143198	MGST3	0.345944754810017	0.477807709261612
1	165631452	165668100	ENSG00000143149	ALDH9A1	0.600668334460121	0.442656407513908
1	165696031	165738417	ENSG00000143183	TMCO1	0.361532121078736	0.533533843884775
1	165796767	165880855	ENSG00000143179	UCK2	0.274295538927693	0.314530956982886
1	166026673	166136206	ENSG00000188859	FAM78B	0.983086274839352	0.836219260334901
1	166808680	166825581	ENSG00000143157	POGK	0.863423711501901	0.94186226141902
1	166825746	166845564	ENSG00000152382	TADA1	0.487241153952719	0.679024544689866
1	166887995	166944719	ENSG00000143195	ILDR2	0.945747469786216	0.945294737146666
1	166958345	166991451	ENSG00000143194	MAEL	0.639069073009822	0.787846482587099
1	167190065	167396582	ENSG00000143190	POU2F1	0.125721822932841	0.210139325800024
1	167399876	167487847	ENSG00000198821	CD247	0.7995969847157	0.782382563351362
1	167498913	167523004	ENSG00000143162	CREG1	0.117726549968245	0.135347703026162
1	167599329	167675486	ENSG00000198771	RCSD1	0.727888875952934	0.791199482898141
1	167690428	167761156	ENSG00000197965	MPZL1	0.827546162971147	0.815886592873667
1	167885966	167906278	ENSG00000143158	BRP44	0.315865633430617	0.314181882560004
1	167905020	168045081	ENSG00000143164	DCAF6	0.840301819979144	0.531183621877374
1	168053996	168106821	ENSG00000143147	GPR161	0.300393811135319	0.175302547879455
1	168148170	168169950	ENSG00000143155	TIPRL	0.858620035077796	0.804847847485266
1	168195175	168212378	ENSG00000213064	SFT2D2	0.727435302565748	0.871734732498023
1	169074934	169101960	ENSG00000143153	ATP1B1	0.914769387979592	0.739942907067232
1	169101768	169337205	ENSG00000143156	NME7	0.939011694468775	0.924244352550691
1	169337207	169365778	ENSG00000117475	BLZF1	0.829103239773168	0.76236692890776
1	169364107	169429907	ENSG00000117477	C1orf114	0.888934617600899	0.881966988380535
1	169433146	169455241	ENSG00000117479	SLC19A2	0.996238751014209	0.981501016444478
1	169483403	169555826	ENSG00000198734	F5	0.972325923658384	0.992197774713811
1	169761669	169764107	ENSG00000171806	METTL18	0.56211319670877	0.568331373375587
1	169821803	169863408	ENSG00000000457	SCYL3	0.162648719497288	0.171737727085419
1	169890466	170054349	ENSG00000075945	KIFAP3	0.715838107703205	0.709638908977445
1	169927082	169927386	ENSG00000243051	AL121714.1	0.736642570705755	0.424660281605603
1	170501269	170522974	ENSG00000120370	GORAB	0.967669849179877	0.994323030035759
1	170631868	170708560	ENSG00000116132	PRRX1	0.807988919457746	0.739354724195073
1	171454650	171562650	ENSG00000117523	PRRC2C	0.0653862480325834	0.392821226346157
1	171750787	171783163	ENSG00000010165	METTL13	0.495695112926682	0.508844015353901
1	171810620	172387606	ENSG00000197959	DNM3	0.605103146812236	0.517805471435087
1	172109460	172113934	ENSG00000230630	DNM3OS	0.391780733481585	0.377086364192897
1	172339328	172413230	ENSG00000135845	PIGC	0.867977407232914	0.415009117384201
1	172501488	172580971	ENSG00000094975	C1orf9	0.976869319432375	0.990548852261031
1	173386931	173430501	ENSG00000203739	RP11-296O14.3	0.989530574453255	0.958208774734783
1	173446404	173457946	ENSG00000117592	PRDX6	0.996376053173163	0.982860389026091
1	173578699	173639001	ENSG00000183831	ANKRD45	0.517963148120503	0.551974073704114
1	173768687	173793858	ENSG00000120334	CENPL	0.711330884121811	0.678574745941695
1	173793640	173827684	ENSG00000117593	DARS2	0.871741604348921	0.780832627117698
1	173833037	173838020	ENSG00000234741	GAS5	0.649529018052195	0.673452430090419
1	173837219	173866494	ENSG00000185278	ZBTB37	0.57899481349809	0.718996876606675
1	173900351	173991435	ENSG00000135870	RC3H1	0.74322304161816	0.697568295189704
1	174128547	174964445	ENSG00000152061	RABGAP1L	0.00665596752737918	0.00814202283782284
1	174968299	174980851	ENSG00000116161	CACYBP	0.635357062928104	0.635357062928104
1	174979924	174992561	ENSG00000120333	MRPS14	0.935735052790695	0.83318248638869
1	175126122	175162224	ENSG00000235750	KIAA0040	0.823528924715074	0.730436415559806
1	175291934	175712906	ENSG00000116147	TNR	0.287131571990881	0.396116379301049
1	175911247	176176629	ENSG00000143207	RFWD2	0.819681748813429	0.751133311210299
1	176826437	177134109	ENSG00000152092	ASTN1	0.99567298765799	0.977650769336502
1	177140062	177251558	ENSG00000198797	FAM5B	0.093934778929782	0.159727128162426
1	177975270	178007085	ENSG00000242193	RP11-568K15.1	0.732830205669114	0.611599915596287
1	178062863	178448644	ENSG00000075391	RASAL2	0.161822173008732	0.15284197040096
1	178694299	179065553	ENSG00000116191	RALGPS2	0.888126156556613	0.752905126676762
1	178994938	179045697	ENSG00000116199	FAM20B	0.205761248050555	0.234432920211026
1	179050511	179067158	ENSG00000186283	TOR3A	0.971369932440091	0.567669160071158
1	179068461	179198819	ENSG00000143322	ABL2	0.201480882925369	0.79669499587548
1	179809101	179846934	ENSG00000169905	TOR1AIP2	0.781910031410555	0.760029780921087
1	179851176	179888412	ENSG00000143337	TOR1AIP1	0.320909828394585	0.522486158327226
1	179923872	180084015	ENSG00000135837	CEP350	0.955320117443927	0.983370826170626
1	180123968	180173165	ENSG00000116260	QSOX1	0.863960573197877	0.837739314210356
1	180238787	180245359	ENSG00000230124	RP5-1180C10.2	0.786023217875884	0.942588433077232
1	180601139	180859387	ENSG00000143324	XPR1	0.497698944785891	0.477135851451064
1	180882289	180920750	ENSG00000135835	KIAA1614	0.191651541294884	0.432631041909155
1	180941860	180992047	ENSG00000135823	STX6	0.0839524190255041	0.0596689398710268
1	181003066	181031074	ENSG00000153029	MR1	0.514017714362507	0.404923372139154
1	181057637	181059977	ENSG00000162783	IER5	0.554951337017133	0.521117187393427
1	181382237	181777219	ENSG00000198216	CACNA1E	0.181419837235106	0.181347851876533
1	182350838	182361341	ENSG00000135821	GLUL	0.243684141074483	0.201282099850248
1	182542768	182558391	ENSG00000135828	RNASEL	0.405834677073092	0.401554667178788
1	182567757	182573543	ENSG00000143333	RGS16	0.746248474009435	0.772645915891656
1	182615238	182653711	ENSG00000135824	RGS8	0.864164954365058	0.824276702803061
1	182758427	182799519	ENSG00000135838	NPL	0.895191229838253	0.824230082363892
1	182808438	182856886	ENSG00000135829	DHX9	0.504365631727819	0.529951995207306
1	182992596	183114727	ENSG00000135862	LAMC1	1	1
1	183217371	183387737	ENSG00000157064	NMNAT2	0.895941852305269	0.935768296644971
1	183441350	183567381	ENSG00000116698	SMG7	0.886255048533749	0.878312934096911
1	183605207	183897666	ENSG00000143344	RGL1	0.110649953240646	0.110649953240646
1	183898795	184006863	ENSG00000198756	GLT25D2	0.536030478386677	0.522999856972525
1	184020810	184043346	ENSG00000198860	TSEN15	0.334040284604306	0.451035001295594
1	184356191	184598154	ENSG00000116667	C1orf21	0.966311494482878	0.831609557535726
1	184659636	184724047	ENSG00000116406	EDEM3	0.240007638250078	0.198779534073121
1	184759857	184943682	ENSG00000135842	FAM129A	0.425040648199225	0.462887978657608
1	185014495	185071740	ENSG00000121481	RNF2	0.883646918816685	0.955865173846042
1	185087219	185126204	ENSG00000121486	TRMT1L	0.185121978547087	0.683587002286234
1	185126211	185260897	ENSG00000116668	SWT1	0.785303873370582	0.832608185583821
1	185265519	185286461	ENSG00000116679	IVNS1ABP	0.999070520131318	0.989028023523192
1	186282953	186344825	ENSG00000047410	TPR	0.966047320990883	0.769998699765911
1	186344889	186390510	ENSG00000157181	C1orf27	0.940656168542821	0.952930821758583
1	186640922	186649559	ENSG00000073756	PTGS2	0.0816863839020729	0.397501466872907
1	186798084	186958113	ENSG00000116711	PLA2G4A	0.984959865146245	0.85144359447358
1	190066791	190446759	ENSG00000162670	FAM5C	0.768219348556601	0.532424534122918
1	192544856	192549161	ENSG00000090104	RGS1	0.296554509396691	0.192755620686038
1	192778168	192781403	ENSG00000116741	RGS2	0.858002167521409	0.87328251590996
1	192984888	193029237	ENSG00000116750	UCHL5	0.80382901705693	0.724472091786058
1	193028551	193060907	ENSG00000116747	TROVE2	0.456455711521624	0.439844394985182
1	193065597	193075244	ENSG00000023572	GLRX2	0.432046581545395	0.423621568995572
1	193091146	193223031	ENSG00000134371	CDC73	0.946363496142107	0.912815232457829
1	193148174	193155784	ENSG00000162630	B3GALT2	0.377060227441458	0.677656820488979
1	196194908	196577541	ENSG00000162687	KCNT2	0.750010803059227	0.937628684106485
1	197127571	197169672	ENSG00000177888	ZBTB41	0.293558359732616	0.310155965184722
1	197170591	197447585	ENSG00000134376	CRB1	0.935132349041572	1
1	197473877	197744826	ENSG00000213047	DENND1B	0.27591395000197	0.101378952354797
1	198607800	198726545	ENSG00000081237	PTPRC	0.719281521990673	0.631517492695663
1	200375826	200379184	ENSG00000162702	ZNF281	0.696708367599015	0.772467227720407
1	200593023	200639126	ENSG00000118197	DDX59	0.854304115131239	0.717692629966746
1	200708685	200829832	ENSG00000118200	CAMSAP2	0.746448340546552	0.661480454741914
1	200938519	200992828	ENSG00000116852	KIF21B	0.0390717371445944	0.0271455868581647
1	201103899	201140702	ENSG00000116857	TMEM9	0.564561203252263	0.278100813596627
1	201159952	201198080	ENSG00000163395	IGFN1	0.581988752798888	0.596444808223606
1	201252579	201302121	ENSG00000081277	PKP1	0.705649288658865	0.868605507335895
1	201328135	201346890	ENSG00000118194	TNNT2	0.747756753305552	0.960150678518418
1	201434619	201438365	ENSG00000174307	PHLDA3	0.184435846336474	0.193048848251746
1	201452657	201478584	ENSG00000159176	CSRP1	0.323803737213843	0.439945403216198
1	201476368	201502736	ENSG00000224536	RP11-134G8.7	0.412879529693366	0.269587345193128
1	201487830	201499602	ENSG00000223396	RPS10P7	0.461108444515477	0.778334045757954
1	201592410	201796102	ENSG00000134369	NAV1	0.778857511546711	0.868870999524864
1	201798268	201853422	ENSG00000198700	IPO9	0.474653494755837	0.331567401078831
1	201857807	201861434	ENSG00000198892	SHISA4	0.907256301196064	0.967069094898791
1	201865579	201915716	ENSG00000163431	LMOD1	0.830010685798532	0.82382344595355
1	201924618	201939789	ENSG00000134375	TIMM17A	0.441263651124636	0.427894575161489
1	201951499	201975275	ENSG00000176393	RNPEP	0.99498789626896	0.994684015778915
1	202091971	202098640	ENSG00000170075	GPR37L1	0.704643238172135	0.623750227133162
1	202102531	202113869	ENSG00000143862	ARL8A	0.270979752102938	0.581333745445086
1	202300784	202311108	ENSG00000077152	UBE2T	0.319894612187759	0.511484887918642
1	202559723	202679545	ENSG00000143858	SYT2	0.761363103034549	0.817053825883915
1	202696525	202778598	ENSG00000117139	KDM5B	0.738678173161985	0.731990538378959
1	202780081	202781284	ENSG00000228288	KDM5B-AS1	0.898833711626488	0.894295635909916
1	202820955	202830748	ENSG00000214796	RP11-480I12.5	0.883936268162882	0.841717739408308
1	202848084	202858263	ENSG00000183155	RABIF	0.433956305340196	0.440264999356648
1	202860227	202897764	ENSG00000117153	KLHL12	0.660509215783	0.691432499904787
1	202909950	202927700	ENSG00000159346	ADIPOR1	0.874546352395601	0.751917392213243
1	202930996	202936408	ENSG00000159348	CYB5R1	0.677525982571922	0.732097061665191
1	202976513	202993976	ENSG00000163444	TMEM183A	0.726023047019284	0.753821912520308
1	202995625	203047864	ENSG00000143847	PPFIA4	0.918889162572922	0.963583202731737
1	203059781	203136533	ENSG00000163485	ADORA1	0.894480544105395	0.845731977283502
1	203148058	203155877	ENSG00000133048	CHI3L1	0.84589256385814	0.770598690413823
1	203274618	203278730	ENSG00000159388	BTG2	0.639251323552201	0.639736303683915
1	203444955	203460480	ENSG00000188783	PRELP	0.237670603712366	0.465030216992782
1	203595688	203713209	ENSG00000058668	ATP2B4	0.305538172789465	0.42099931278573
1	203764781	203823252	ENSG00000058673	ZC3H11A	0.970301418091	0.966761505582652
1	203765436	203769686	ENSG00000257315	ZBED6	0.136340630419374	0.205226394105533
1	203830730	203839678	ENSG00000182004	SNRPE	0.769500257373441	0.670165817442002
1	204042242	204096863	ENSG00000143842	SOX13	0.923702839898424	0.923702839898422
1	204100189	204121307	ENSG00000143845	ETNK2	0.580122146077112	0.535540851194309
1	204190348	204346793	ENSG00000143850	PLEKHA6	0.772578121223261	0.761706203754746
1	204372514	204380945	ENSG00000158615	PPP1R15B	0.984932367136031	0.731352955837407
1	204391755	204463852	ENSG00000133056	PIK3C2B	0.253307878616477	0.444875965615307
1	204485510	204542871	ENSG00000198625	MDM4	0.337571269850427	0.343680978789948
1	204586297	204654861	ENSG00000170382	LRRN2	0.588190669316126	0.740862910393973
1	204595902	204598840	ENSG00000240219	RP11-430C7.5	0.7738644641597	0.73166967902754
1	204797778	204991950	ENSG00000163531	NFASC	0.423015054304018	0.637699859813984
1	205012324	205047627	ENSG00000184144	CNTN2	0.575013616266675	0.282160146399924
1	205052257	205053645	ENSG00000174529	TMEM81	0.725464359950455	0.494661852504659
1	205055269	205091143	ENSG00000117222	RBBP5	0.741778247301507	0.676261994992098
1	205111631	205180727	ENSG00000133059	DSTYK	0.634677095833394	0.586156825394175
1	205197303	205242471	ENSG00000133069	TMCC2	0.741083324315159	0.828772698030596
1	205473722	205501921	ENSG00000117266	CDK18	0.0651117164616011	0.0632245590579035
1	205538012	205572046	ENSG00000174514	MFSD4	0.91667432617251	0.332357633931537
1	205681946	205719404	ENSG00000069275	NUCKS1	0.852621471132648	0.621316014294275
1	205737113	205744588	ENSG00000117280	RAB7L1	0.947188198541824	0.917886713469088
1	205758220	205782876	ENSG00000133065	SLC41A1	0.929193620943612	0.970937155739727
1	205797149	205819260	ENSG00000162877	PM20D1	0.848317121286643	0.820400073945455
1	206744619	206785904	ENSG00000143486	EIF2D	0.537377770592078	0.464710337000386
1	206808880	206857764	ENSG00000143479	DYRK3	0.255268188871002	0.130539648854029
1	206858288	206907628	ENSG00000162889	MAPKAPK2	0.614425227229643	0.734023041901002
1	207217193	207226325	ENSG00000180667	YOD1	0.205321754567395	0.228628822811133
1	207494852	207534311	ENSG00000196352	CD55	0.540193243648637	0.977545973659568
1	207925401	207968858	ENSG00000117335	CD46	0.20986722445311	0.222641944339188
1	207986904	208042495	ENSG00000203709	C1orf132	0.209683134212892	0.235327873318462
1	208057593	208084747	ENSG00000174059	CD34	0.642835848625862	0.686207309537053
1	208195586	208417665	ENSG00000076356	PLXNA2	0.144577690882839	0.342370709970847
1	209757061	209787283	ENSG00000008118	CAMK1G	0.760581055944173	0.656841898181155
1	209788219	209825811	ENSG00000196878	LAMB3	0.960403729772073	0.723747106222624
1	209848764	209849733	ENSG00000123689	G0S2	0.952228501375048	0.941586208512391
1	209859509	209908295	ENSG00000117594	HSD11B1	0.953254918546344	0.869473341002034
1	210001351	210025558	ENSG00000117597	DIEXF	0.837484780167575	0.832014553186618
1	210111537	210337636	ENSG00000143469	SYT14	0.881732946368168	0.744943275640251
1	210404800	210407392	ENSG00000203706	C1orf133	0.610727678596516	0.838639549709903
1	210406143	210419976	ENSG00000082497	SERTAD4	0.278309740262661	0.264759881018864
1	210856554	211307457	ENSG00000143473	KCNH1	0.81650925571761	0.72735191436084
1	211431718	211489727	ENSG00000117625	RCOR3	0.362144134936212	0.263921888714848
1	211499956	211548288	ENSG00000082512	TRAF5	0.075429750578382	0.0743809308524492
1	211556144	211605878	ENSG00000153363	LINC00467	0.67436156015305	0.833250115629638
1	211744909	211752084	ENSG00000170385	SLC30A1	0.926823557125834	0.947560542401063
1	211916798	212004114	ENSG00000123684	LPGAT1	0.880358293624068	0.965793065403805
1	212113740	212208884	ENSG00000143493	INTS7	0.350716511569253	0.701179839440305
1	212224828	212225371	ENSG00000220749	RP11-565J7.3	0.25139375125036	0.072300966045885
1	212458781	212535200	ENSG00000066027	PPP2R5A	0.978711755064162	0.742497988238219
1	212537272	212588243	ENSG00000065600	TMEM206	0.912183249063427	0.679319748283501
1	212606228	212619714	ENSG00000117691	NENF	0.349792025100199	0.338525169278141
1	212731174	212733073	ENSG00000260805	RP11-61J19.4	0.654676596166715	0.396382741345391
1	212738675	212794119	ENSG00000162772	ATF3	0.544652073940747	0.872990324144026
1	212859759	212873327	ENSG00000123685	BATF3	0.356072286987174	0.360739782143562
1	212899494	212965124	ENSG00000117697	NSL1	0.489367774999007	0.503591240658579
1	212965169	212989968	ENSG00000203705	TATDN3	0.51882720723578	0.515261922518612
1	213025449	213031430	ENSG00000198468	FLVCR1-AS1	0.0685871270812106	0.065843683142128
1	213031596	213072705	ENSG00000162769	FLVCR1	0.477480962938936	0.415848050070241
1	213123861	213165379	ENSG00000143494	VASH2	0.538676785298732	0.53867504006579
1	213165523	213189168	ENSG00000174606	ANGEL2	0.95718132322311	0.953078274183695
1	213224588	213448116	ENSG00000136643	RPS6KC1	0.888242242412522	0.840813678508519
1	213992977	214159496	ENSG00000230461	PROX1-AS1	0.0552763262662346	0.160500511884871
1	214156523	214214853	ENSG00000117707	PROX1	0.881486744478485	0.514122735899384
1	214454444	214510474	ENSG00000143499	SMYD2	0.584117083638327	0.567565043573052
1	214530850	214725792	ENSG00000152104	PTPN14	0.882227596227786	0.832354347542985
1	214776537	214837931	ENSG00000117724	CENPF	0.698158358394068	0.728141787830451
1	215179117	215410436	ENSG00000082482	KCNK2	0.450359565046068	0.345658930159926
1	215740734	215795073	ENSG00000136636	KCTD3	0.427379026917289	0.471721797924761
1	216676587	217311097	ENSG00000196482	ESRRG	0.321384689624077	0.629159492872649
1	217600333	217804424	ENSG00000092978	GPATCH2	0.859403765439585	0.886812898757929
1	218458628	218511325	ENSG00000067533	RRP15	0.972952166702181	0.592606459178919
1	218519576	218617961	ENSG00000092969	TGFB2	0.769311923655779	0.729870029631292
1	219347185	219386207	ENSG00000143353	LYPLAL1	0.942196184250384	0.979342699601932
1	219858768	220131989	ENSG00000196660	SLC30A10	0.406977828095987	0.585637311703211
1	220141942	220220000	ENSG00000136628	EPRS	0.751341191483406	0.64342380351272
1	220230823	220263804	ENSG00000162813	BPNT1	0.874707613526798	0.599487762567503
1	220267443	220321380	ENSG00000067704	IARS2	0.862319567905417	0.908573205959653
1	220321634	220445796	ENSG00000118873	RAB3GAP2	0.330077693854119	0.312831881479304
1	220426911	220427878	ENSG00000218283	MORF4L1P1	0.901735196504128	0.781340141410311
1	220701567	220837803	ENSG00000116141	MARK1	0.553039976486513	0.456441222328878
1	220863186	220872499	ENSG00000162817	C1orf115	0.35376158112622	0.247717543001564
1	220921566	220958150	ENSG00000117791	MARC2	0.406296043135487	0.302893722960091
1	220960100	220987735	ENSG00000186205	MARC1	0.845261669842439	0.80332168223934
1	221051698	221059124	ENSG00000136630	HLX	0.92255090950197	0.799382689172168
1	221874765	221915518	ENSG00000143507	DUSP10	0.790857265781957	0.738997966054701
1	222731243	222763275	ENSG00000143498	TAF1A	0.35679174296798	0.258007271076112
1	222791427	222841354	ENSG00000154305	MIA3	0.390381297042925	0.505876121316932
1	222841354	222886552	ENSG00000186063	AIDA	0.110381619195048	0.148295008061169
1	222885894	222908538	ENSG00000162819	BROX	0.595575234343452	0.772423745908256
1	222988405	223179337	ENSG00000154309	DISP1	0.352128204879333	0.477649559716231
1	223282747	223316624	ENSG00000187554	TLR5	0.389632653339676	0.217551135075639
1	223394160	223537544	ENSG00000143502	SUSD4	0.868688797372608	0.890047192119156
1	223889294	223963720	ENSG00000162909	CAPN2	0.507148084473052	0.355533895827694
1	223967600	224033674	ENSG00000143514	TP53BP2	0.494306624181764	0.0716157188151987
1	224102740	226595780	ENSG00000143799	PARP1	0.119996675889989	0.125966530048536
1	224183658	224198309	ENSG00000185495	RP11-504P24.4	0.857137605320789	0.817791379176317
1	224301788	224349749	ENSG00000143756	FBXO28	0.817338604345744	0.280122470350316
1	224363457	224381143	ENSG00000143753	DEGS1	0.395158929366412	0.367334499950178
1	224415035	224518089	ENSG00000143748	NVL	0.988195121572592	0.991060734804891
1	224544551	224567161	ENSG00000143771	CNIH4	0.7574269126491	0.808211092031704
1	224572844	224624735	ENSG00000162923	WDR26	0.358944720607112	0.647859027770986
1	224622361	224928251	ENSG00000143786	CNIH3	0.493391239767731	0.778783584929233
